Feature,Importance
LongTermDebtAndCapitalLeaseObligationsCurrent,0.0024282853
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_missing,0.0024208678
PaymentsForRepurchaseOfCommonStock_missing,0.002411793
IncomeTaxExpenseBenefit,0.0023822163
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_lag1,0.0023730458
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities_change,0.002364477
IncomeTaxExpenseBenefit_lag1,0.0023509832
ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet_change,0.0023242917
CostOfGoodsAndServicesSold,0.0023103657
IncreaseDecreaseInOperatingLiabilities_lag1,0.002307715
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest_change,0.0023028562
AccruedLiabilitiesCurrent,0.0022979302
CurrentIncomeTaxExpenseBenefit_lag1,0.0022905867
ReceivablesNetCurrent,0.0022752252
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate_lag1,0.0022736795
LiabilitiesCurrent_change,0.0022704925
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,0.002257092
LongTermDebtAndCapitalLeaseObligations_lag1,0.002245429
PaymentsOfOrdinaryDividends_lag1,0.0022418667
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod_lag1,0.0022342303
ProceedsFromStockOptionsExercised_lag1,0.0022277636
AdditionalPaidInCapital_lag1,0.0022165717
PaymentsToAcquirePropertyPlantAndEquipment_lag1,0.002212593
AccountsPayableCurrent_lag1,0.0022114613
EmployeeBenefitsAndShareBasedCompensationNoncash,0.0022057134
ShareBasedCompensation_lag1,0.0021989846
CashAndCashEquivalentsPeriodIncreaseDecrease_change,0.0021882094
PaymentsToAcquireBusinessesNetOfCashAcquired_lag1,0.002184501
AdditionalPaidInCapital_change,0.0021835866
DeferredForeignIncomeTaxExpenseBenefit,0.0021826858
CashAndCashEquivalentsPeriodIncreaseDecrease_lag1,0.002179742
CashAndCashEquivalentsAtCarryingValue,0.002178666
CommonStockSharesAuthorized_change,0.0021786243
CurrentFederalTaxExpenseBenefit_lag1,0.0021745265
IncomeTaxReconciliationStateAndLocalIncomeTaxes_change,0.0021694705
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount_lag1,0.0021690342
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_lag1,0.0021654244
AdditionalPaidInCapitalCommonStock_lag1,0.0021624349
WeightedAverageNumberDilutedSharesOutstandingAdjustment_lag1,0.0021479982
GoodwillAndIntangibleAssetImpairment_lag1,0.0021424657
InvestmentIncomeNet_change,0.0021410189
AccruedLiabilitiesCurrent_lag1,0.0021366405
AccountsPayableAndAccruedLiabilitiesCurrent_lag1,0.0021332165
PaymentsOfDividends_lag1,0.0021312847
ProceedsFromRepaymentsOfDebt_change,0.0021272395
DeferredTaxLiabilities_lag1,0.0021174678
ProceedsFromRepaymentsOfShortTermDebt_change,0.0021169877
IncreaseDecreaseInOperatingLiabilities_change,0.0021160047
InterestPaidNet_change,0.0021020155
LiabilitiesCurrent,0.002095582
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities_change,0.0020934427
ProceedsFromIssuanceOfLongTermDebt,0.0020826117
DeferredTaxAssetsOperatingLossCarryforwards_lag1,0.002080533
OtherAccruedLiabilitiesCurrent_missing,0.0020774526
RetainedEarningsAccumulatedDeficit_lag1,0.0020691117
SellingGeneralAndAdministrativeExpense_lag1,0.0020655636
AccountsNotesAndLoansReceivableNetCurrent,0.0020628807
OperatingLeasesRentExpenseNet_change,0.0020604986
RestructuringCostsAndAssetImpairmentCharges_lag1,0.0020506736
OtherAssetsCurrent_change,0.0020413718
CostOfRevenue,0.0020395494
IncreaseDecreaseInInventories_lag1,0.0020381168
LongTermDebtAndCapitalLeaseObligations,0.002034061
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths_change,0.0020318567
PaymentsToAcquireBusinessesNetOfCashAcquired_change,0.0020283433
Assets_lag1,0.0020276422
ReceivablesNetCurrent_change,0.0020247286
OtherComprehensiveIncomeLossNetOfTax,0.0020240825
OperatingLeasesFutureMinimumPaymentsDue,0.002022108
DeferredTaxAssetsLiabilitiesNet_change,0.0020196408
DeferredFederalIncomeTaxExpenseBenefit_lag1,0.0020121047
SellingGeneralAndAdministrativeExpense,0.0020084418
OperatingCostsAndExpenses_change,0.0019976855
IncomeTaxesPaidNet_lag1,0.0019957693
AdditionalPaidInCapital,0.0019906203
DeferredIncomeTaxLiabilities_lag1,0.0019869714
AccountsPayableAndAccruedLiabilitiesCurrent,0.0019806214
AccountsPayableCurrent,0.0019795895
StockIssuedDuringPeriodSharesPeriodIncreaseDecrease_change,0.0019787955
IncreaseDecreaseInReceivables_lag1,0.0019715214
TreasuryStockValue,0.0019708155
AdjustmentForAmortization_change,0.0019588417
OtherComprehensiveIncomeLossNetOfTax_change,0.001956766
WeightedAverageNumberDilutedSharesOutstandingAdjustment_change,0.0019560466
AccountsPayableAndAccruedLiabilitiesCurrent_change,0.001955445
IncreaseDecreaseInReceivables_change,0.0019432267
ProceedsFromRepaymentsOfShortTermDebt,0.0019397119
PaymentsForRepurchaseOfEquity_change,0.0019367043
DeferredIncomeTaxLiabilities_missing,0.0019348144
PaymentsForRepurchaseOfCommonStock,0.001931629
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber_change,0.0019291317
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo_change,0.0019220442
InterestPaid_lag1,0.0019176767
DeferredTaxAssetsGross_lag1,0.0019142118
FiniteLivedIntangibleAssetsNet,0.001913284
Dividends_lag1,0.001911796
DeferredTaxAssetsNet,0.0019117277
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions_lag1,0.0019072926
IncreaseDecreaseInOtherOperatingAssets_lag1,0.001906812
OperatingCostsAndExpenses,0.0019047902
RestructuringCostsAndAssetImpairmentCharges,0.0018989152
PaymentsToAcquireBusinessesAndInterestInAffiliates_missing,0.001893587
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest_lag1,0.0018922397
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,0.0018830214
PaymentsToAcquirePropertyPlantAndEquipment_change,0.0018813204
DeferredTaxAssetsValuationAllowance,0.0018790743
InterestPaidNet_lag1,0.0018784328
CurrentFederalTaxExpenseBenefit_change,0.0018775944
CostOfRevenue_change,0.0018745778
OperatingExpenses_change,0.001872972
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_lag1,0.0018715777
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,0.0018694063
ProceedsFromSaleOfProductiveAssets_lag1,0.0018667069
PropertyPlantAndEquipmentGross,0.0018656325
CurrentFederalStateAndLocalTaxExpenseBenefit_lag1,0.0018650369
IntangibleAssetsNetIncludingGoodwill,0.0018645528
OtherLiabilitiesNoncurrent_change,0.0018623027
OperatingExpenses,0.001855151
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,0.0018543416
RepaymentsOfLongTermDebtAndCapitalSecurities_change,0.0018523721
IncreaseDecreaseInAccountsAndNotesReceivable,0.0018478608
ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet_lag1,0.0018478135
PaymentsOfDividends_change,0.0018458895
CurrentIncomeTaxExpenseBenefit,0.0018440406
DeferredTaxAssetsOperatingLossCarryforwards,0.001843011
IncomeTaxExpenseBenefit_change,0.0018329594
EmployeeRelatedLiabilitiesCurrent_lag1,0.0018308449
DebtCurrent_change,0.0018296074
CostOfRevenue_lag1,0.001828697
CommonStockSharesIssued_change,0.0018223776
IncreaseDecreaseInAccountsPayable_lag1,0.0018194448
WeightedAverageNumberOfSharesOutstandingBasic_change,0.0018133518
IncreaseDecreaseInAccountsReceivable_lag1,0.0018092879
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,0.0018090276
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets_change,0.0018056006
PreferredStockSharesAuthorized,0.001801545
GainLossOnDispositionOfAssets1,0.0018014545
OtherLiabilitiesNoncurrent,0.0017990128
DeferredTaxAssetsNet_lag1,0.0017981718
ShareBasedCompensation_change,0.0017882031
LongTermInvestmentsAndReceivablesNet,0.0017873396
PropertyPlantAndEquipmentGross_change,0.0017853744
IncreaseDecreaseInOperatingAssets,0.001785283
OperatingExpenses_lag1,0.0017838066
OtherLiabilitiesNoncurrent_lag1,0.0017835624
IncreaseDecreaseInAccountsPayable_change,0.0017811909
PaymentsForProceedsFromBusinessesAndInterestInAffiliates,0.0017785769
DepreciationDepletionAndAmortization_change,0.001777619
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax_lag1,0.0017739112
ProceedsFromRepaymentsOfDebt,0.001773518
IncreaseDecreaseInOtherOperatingAssets_missing,0.0017699098
UnrecognizedTaxBenefits_change,0.0017670308
StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,0.0017634911
GrossProfit_lag1,0.001763485
PaymentsToAcquireProductiveAssets_lag1,0.0017618081
DeferredTaxLiabilitiesPropertyPlantAndEquipment_lag1,0.0017609644
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,0.0017583434
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities_lag1,0.0017580435
InvestmentIncomeNonoperating,0.0017573857
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,0.0017568108
StockholdersEquityPeriodIncreaseDecrease,0.0017552412
Revenues_change,0.001753623
ResearchAndDevelopmentExpense_change,0.0017501804
IncreaseDecreaseInOperatingAssets_change,0.0017499333
PaymentsForProceedsFromBusinessesAndInterestInAffiliates_change,0.0017498544
ProceedsFromRepurchaseOfEquity_change,0.0017481373
PrepaidExpenseAndOtherAssetsCurrent,0.0017447829
OperatingCostsAndExpenses_lag1,0.0017440527
IncreaseDecreaseInAccruedLiabilities_change,0.0017438753
Depreciation_lag1,0.0017397135
Liabilities,0.0017367061
OperatingLeasesFutureMinimumPaymentsDueCurrent_change,0.0017355405
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign_change,0.0017352448
GeneralAndAdministrativeExpense_change,0.0017338891
AssetsNoncurrent_change,0.0017330776
DeferredTaxLiabilities,0.0017314038
GeneralAndAdministrativeExpense_lag1,0.0017311675
PaymentsForProceedsFromProductiveAssets_change,0.0017305801
CostOfGoodsAndServicesSold_lag1,0.0017305181
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,0.0017293931
GainLossOnDispositionOfAssets1_lag1,0.0017290924
AccumulatedOtherComprehensiveIncomeLossNetOfTax_change,0.0017269213
AmortizationOfIntangibleAssets_change,0.001726776
SellingAndMarketingExpense_missing,0.0017233401
CashCashEquivalentsAndShortTermInvestments_change,0.0017229833
CurrentFederalStateAndLocalTaxExpenseBenefit_change,0.0017193625
DeferredIncomeTaxLiabilities,0.0017178616
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,0.0017130828
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,0.0017121034
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree_change,0.0017110681
OtherAssetsNoncurrent_change,0.0017110031
OtherAssetsCurrent,0.0017080214
ProceedsFromRepurchaseOfEquity,0.0017078932
OtherComprehensiveIncomeLossTax_lag1,0.0017073706
CurrentStateAndLocalTaxExpenseBenefit,0.0017063359
DeferredIncomeTaxesAndTaxCredits_lag1,0.0017056589
DeferredTaxAssetsOther,0.0017029389
OperatingLeasePayments_lag1,0.0017004651
DeferredIncomeTaxExpenseBenefit,0.0016984381
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect_change,0.0016976813
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,0.0016970916
ProceedsFromRepurchaseOfEquity_lag1,0.0016908303
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate_change,0.001688763
IntangibleAssetsNetExcludingGoodwill,0.0016884431
PaymentsOfFinancingCosts_change,0.0016878422
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0.0016840841
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions_change,0.0016807454
ProceedsFromStockOptionsExercised_change,0.0016798447
AllowanceForDoubtfulAccountsReceivableCurrent_change,0.0016790569
IncreaseDecreaseInAccountsPayable,0.0016786018
PropertyPlantAndEquipmentNet,0.0016772427
CurrentForeignTaxExpenseBenefit,0.0016761877
DeferredFederalStateAndLocalTaxExpenseBenefit,0.0016743237
Goodwill_change,0.0016707606
ProvisionForDoubtfulAccounts_change,0.0016694865
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_lag1,0.0016693564
InterestAndDebtExpense_change,0.0016684445
DeferredTaxAssetsOther_lag1,0.0016669199
OperatingLeaseLiabilityCurrent,0.001665013
ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities_change,0.0016616805
DeferredFederalIncomeTaxExpenseBenefit_change,0.0016615536
NetCashProvidedByUsedInOperatingActivities,0.0016609292
CommonStockSharesOutstanding_missing,0.001660815
ProceedsFromStockOptionsExercised,0.0016585028
InterestPaid_change,0.0016580193
SellingAndMarketingExpense,0.001656915
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour_change,0.0016556827
ProvisionForDoubtfulAccounts,0.0016476051
SellingAndMarketingExpense_change,0.0016474511
LiabilitiesOtherThanLongtermDebtNoncurrent,0.0016472049
DeferredTaxLiabilities_change,0.0016444048
PaymentsOfOrdinaryDividends,0.0016433535
LongTermInvestmentsAndReceivablesNet_change,0.0016428377
SellingAndMarketingExpense_lag1,0.00164139
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,0.0016412267
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions_lag1,0.0016393245
ProceedsFromIssuanceOrSaleOfEquity,0.0016369829
RepaymentsOfLongTermDebt_lag1,0.0016354616
OtherAccruedLiabilitiesCurrent,0.0016353485
Revenues,0.001634391
OtherAssetsNoncurrent_lag1,0.001628145
DeferredFederalStateAndLocalTaxExpenseBenefit_change,0.0016277137
OtherAccruedLiabilitiesCurrent_change,0.0016260442
ComprehensiveIncomeNetOfTax_change,0.0016258694
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,0.0016249036
DeferredFederalIncomeTaxExpenseBenefit,0.0016230425
TaxesPayableCurrent_change,0.0016126909
Dividends,0.0016113343
FiniteLivedIntangibleAssetsAccumulatedAmortization_lag1,0.0016093134
RestructuringSettlementAndImpairmentProvisions_change,0.0016056973
IncreaseDecreaseInAccountsReceivable_change,0.0016036805
NonoperatingIncomeExpense,0.0016035985
GainLossOnDispositionOfAssets1_change,0.0016031901
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_change,0.001603078
IncreaseDecreaseInAccruedLiabilities,0.0016012395
PropertyPlantAndEquipmentNet_lag1,0.0016001553
DepreciationAndAmortization,0.0015968953
NetCashProvidedByUsedInInvestingActivities_change,0.0015958652
InterestPaidNet,0.0015952059
Goodwill,0.0015937958
CommonStockSharesOutstanding,0.0015930249
TreasuryStockShares_change,0.0015898307
NetCashProvidedByUsedInInvestingActivities_lag1,0.0015891609
DeferredTaxAssetsGross_change,0.0015840335
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,0.0015770561
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate_lag1,0.0015754404
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,0.001573785
AllocatedShareBasedCompensationExpense,0.0015725925
GoodwillAndIntangibleAssetImpairment_change,0.0015715552
LiabilitiesNoncurrent,0.001570634
DefinedContributionPlanCostRecognized,0.0015703134
DebtCurrent,0.0015659815
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,0.0015658293
InvestmentIncomeNonoperating_lag1,0.0015631423
CashAndCashEquivalentsPeriodIncreaseDecrease,0.0015629113
LongTermDebtAndCapitalLeaseObligationsCurrent_change,0.0015597169
RetainedEarningsAccumulatedDeficit_change,0.0015588225
DepreciationDepletionAndAmortization_lag1,0.0015520396
IncreaseDecreaseInOtherOperatingAssets,0.0015507345
IncreaseDecreaseInInventories_change,0.0015506449
NetCashProvidedByUsedInFinancingActivities,0.0015500397
AdditionalPaidInCapitalCommonStock_change,0.0015491538
PaymentsForProceedsFromOtherInvestingActivities_change,0.0015465985
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,0.0015453928
ReceivablesNetCurrent_lag1,0.0015440433
DeferredTaxAssetsValuationAllowance_change,0.0015411151
DeferredRevenueCurrent_lag1,0.0015386901
PaymentsForProceedsFromProductiveAssets,0.0015381805
WeightedAverageNumberOfSharesOutstandingBasic_lag1,0.0015302869
OperatingLeasesRentExpenseNet_lag1,0.0015299335
NonoperatingIncomeExpense_change,0.0015265456
DeferredTaxAssetsGross,0.0015249746
RestructuringSettlementAndImpairmentProvisions_lag1,0.0015246853
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.0015229898
GainLossOnDispositionOfAssets1_missing,0.0015211339
StockIssuedDuringPeriodSharesStockOptionsExercised,0.0015210711
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,0.0015201919
IncreaseDecreaseInAccruedLiabilities_lag1,0.0015187532
DepreciationAndAmortization_lag1,0.0015182688
AccumulatedOtherComprehensiveIncomeLossNetOfTax,0.0015177779
OtherNonoperatingIncomeExpense_change,0.001517181
PaymentsForProceedsFromOtherInvestingActivities,0.0015145723
GrossProfit,0.0015144581
CommonStockSharesOutstanding_change,0.0015139795
StockIssuedDuringPeriodSharesStockOptionsExercised_change,0.0015118584
RepaymentsOfLongTermDebt_change,0.0015113759
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic_change,0.0015095511
OtherNonoperatingIncomeExpense_lag1,0.0015061431
StockIssuedDuringPeriodSharesPeriodIncreaseDecrease_lag1,0.0015051162
OperatingLeasesFutureMinimumPaymentsDueThereafter,0.0015039094
CurrentIncomeTaxExpenseBenefit_change,0.0015029745
IntangibleAssetsNetIncludingGoodwill_change,0.0015025622
IncreaseDecreaseInOperatingCapital_change,0.001502376
AmortizationOfIntangibleAssets,0.0014998097
PaymentsForProceedsFromBusinessesAndInterestInAffiliates_lag1,0.0014946631
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,0.0014930891
LongTermDebtNoncurrent,0.0014920232
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets_lag1,0.0014918349
IncomeTaxReconciliationStateAndLocalIncomeTaxes,0.0014895373
PaymentsForRepurchaseOfEquity_lag1,0.0014890897
SellingGeneralAndAdministrativeExpense_change,0.0014861642
CommonStockSharesOutstanding_lag1,0.0014804987
OperatingLeaseLiabilityNoncurrent,0.0014753907
PrepaidExpenseAndOtherAssetsCurrent_lag1,0.0014638407
PaymentsToAcquirePropertyPlantAndEquipment,0.0014624153
LongTermDebtCurrent_change,0.0014623519
OtherComprehensiveIncomeLossTax_change,0.0014538774
ResearchAndDevelopmentExpense,0.0014526335
PropertyPlantAndEquipmentGross_lag1,0.0014516996
DeferredTaxLiabilitiesOther,0.0014503404
DeferredTaxAssetsLiabilitiesNet,0.0014503297
DeferredTaxAssetsOperatingLossCarryforwards_change,0.0014491462
CostOfGoodsAndServicesSold_change,0.0014471111
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations_change,0.0014461477
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,0.0014439864
IntangibleAssetsNetExcludingGoodwill_change,0.0014402228
OtherAccruedLiabilitiesCurrent_lag1,0.0014323798
AccruedLiabilitiesCurrent_change,0.0014320216
PaymentsToAcquireBusinessesAndInterestInAffiliates,0.001430549
LongTermInvestmentsAndReceivablesNet_lag1,0.0014263084
RepaymentsOfLongTermDebtAndCapitalSecurities,0.0014222496
PaymentsForProceedsFromInvestments_lag1,0.0014219879
AssetImpairmentCharges,0.0014196225
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths_lag1,0.0014190914
DefinedContributionPlanCostRecognized_lag1,0.0014117948
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,0.0014094491
TreasuryStockValue_lag1,0.0014066577
DeferredForeignIncomeTaxExpenseBenefit_lag1,0.0014020804
OperatingLeasesFutureMinimumPaymentsDueCurrent_missing,0.0014018542
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,0.0014015367
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,0.0014000442
RetainedEarningsAccumulatedDeficit,0.0014000257
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,0.0013981235
PaymentsOfOrdinaryDividends_change,0.0013976716
Depreciation_change,0.001394568
DeferredTaxAssetsOther_change,0.0013899303
OperatingLeasesFutureMinimumPaymentsDueInFourYears_change,0.0013829042
DeferredStateAndLocalIncomeTaxExpenseBenefit,0.0013816727
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,0.0013816291
DeferredStateAndLocalIncomeTaxExpenseBenefit_lag1,0.00138018
TreasuryStockShares_lag1,0.001379707
DeferredTaxLiabilitiesPropertyPlantAndEquipment,0.0013704314
CurrentForeignTaxExpenseBenefit_lag1,0.0013660789
InventoryNet,0.0013647494
DeferredTaxLiabilitiesPropertyPlantAndEquipment_change,0.0013611421
RepaymentsOfLongTermDebt,0.0013562167
PreferredStockSharesAuthorized_change,0.0013546759
LongTermDebt,0.0013524574
ProceedsFromSaleOfProductiveAssets,0.0013518776
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions_change,0.0013515876
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod_change,0.0013509296
PrepaidExpenseAndOtherAssetsCurrent_change,0.0013501643
Assets_change,0.0013434472
CommonStockValue,0.0013431865
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0.0013414546
GrossProfit_change,0.0013408712
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations_change,0.0013390349
PaymentsToAcquireBusinessesAndInterestInAffiliates_change,0.0013371971
DeferredFederalStateAndLocalTaxExpenseBenefit_lag1,0.0013304491
LongTermDebt_lag1,0.001323444
OtherComprehensiveIncomeLossTax,0.0013227448
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,0.0013219774
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect_lag1,0.0013197742
FiniteLivedIntangibleAssetsAccumulatedAmortization_change,0.0013184877
DefinedContributionPlanCostRecognized_change,0.0013164167
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost_lag1,0.001316368
AmortizationOfDeferredCharges_change,0.0013107922
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations_lag1,0.0013057545
ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,0.0013048329
OperatingLeasesFutureMinimumPaymentsDue_missing,0.0012813641
LiabilitiesCurrent_lag1,0.0012767317
AdjustmentForAmortization,0.0012752478
GeneralAndAdministrativeExpense,0.0012728121
DeferredIncomeTaxesAndTaxCredits_change,0.001271411
IncreaseDecreaseInInventories,0.0012696593
DeferredRevenueCurrent,0.0012688244
PaymentsOfDividends,0.0012633562
NetCashProvidedByUsedInFinancingActivities_lag1,0.0012633051
TaxesPayableCurrent,0.0012625096
ProceedsFromIssuanceOrSaleOfEquity_lag1,0.0012616486
OperatingLeasesFutureMinimumPaymentsDue_change,0.0012591167
Dividends_change,0.0012583743
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_change,0.0012554186
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,0.0012549337
ProceedsFromRepaymentsOfDebt_lag1,0.0012536243
ResearchAndDevelopmentExpense_lag1,0.0012530464
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost_change,0.0012498377
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,0.0012496515
DeferredTaxLiabilitiesOther_change,0.001248823
OtherNonoperatingIncomeExpense,0.001245767
RestructuringSettlementAndImpairmentProvisions,0.0012286834
InvestmentIncomeNonoperating_change,0.0012272565
